uid,count,prop
6-1-2.txt 26,1,5.633802816901409e-4
6-1-2.txt 277,1,5.633802816901409e-4
6-1-2.txt 3,1,5.633802816901409e-4
6-1-2.txt 312,1,5.633802816901409e-4
6-1-2.txt 339,1,5.633802816901409e-4
6-1-2.txt 376,1,5.633802816901409e-4
6-1-2.txt 389,1,5.633802816901409e-4
6-1-2.txt 421,1,5.633802816901409e-4
6-1-2.txt 462,1,5.633802816901409e-4
6-1-2.txt 503,1,5.633802816901409e-4
6-1-2.txt 543,1,5.633802816901409e-4
6-1-2.txt 55,1,5.633802816901409e-4
6-1-2.txt 586,1,5.633802816901409e-4
6-1-2.txt 637,1,5.633802816901409e-4
6-1-2.txt 94,1,5.633802816901409e-4
6-2-1.txt 10,1,5.633802816901409e-4
6-2-1.txt 106,1,5.633802816901409e-4
6-2-1.txt 11,1,5.633802816901409e-4
6-2-1.txt 119,1,5.633802816901409e-4
6-2-1.txt 148,1,5.633802816901409e-4
6-2-1.txt 179,1,5.633802816901409e-4
6-2-1.txt 215,1,5.633802816901409e-4
6-2-1.txt 247,1,5.633802816901409e-4
6-2-1.txt 27,1,5.633802816901409e-4
6-2-1.txt 29,1,5.633802816901409e-4
6-2-1.txt 34,1,5.633802816901409e-4
6-2-1.txt 353,1,5.633802816901409e-4
6-2-1.txt 389,1,5.633802816901409e-4
6-2-1.txt 424,1,5.633802816901409e-4
6-2-1.txt 463,1,5.633802816901409e-4
6-2-1.txt 507,1,5.633802816901409e-4
6-2-1.txt 523,1,5.633802816901409e-4
6-2-1.txt 59,1,5.633802816901409e-4
6-2-1.txt 620,1,5.633802816901409e-4
6-2-1.txt 655,1,5.633802816901409e-4
6-2-1.txt 682,1,5.633802816901409e-4
6-2-1.txt 71,1,5.633802816901409e-4
6-2-1.txt 720,1,5.633802816901409e-4
6-2-1.txt 759,1,5.633802816901409e-4
6-2-1.txt 787,1,5.633802816901409e-4
6-2-1.txt 82,1,5.633802816901409e-4
6-2-1.txt 94,1,5.633802816901409e-4
6-2-2.txt 102,1,5.633802816901409e-4
6-2-2.txt 123,1,5.633802816901409e-4
6-2-2.txt 142,1,5.633802816901409e-4
6-2-2.txt 241,1,5.633802816901409e-4
6-2-2.txt 3,1,5.633802816901409e-4
6-2-2.txt 353,1,5.633802816901409e-4
6-2-2.txt 375,1,5.633802816901409e-4
6-2-2.txt 411,1,5.633802816901409e-4
6-2-2.txt 439,1,5.633802816901409e-4
6-2-2.txt 46,1,5.633802816901409e-4
6-2-2.txt 478,1,5.633802816901409e-4
6-2-2.txt 511,1,5.633802816901409e-4
6-2-2.txt 583,1,5.633802816901409e-4
6-2-2.txt 612,1,5.633802816901409e-4
6-2-2.txt 648,1,5.633802816901409e-4
6-2-2.txt 681,1,5.633802816901409e-4
6-2-2.txt 724,1,5.633802816901409e-4
6-2-2.txt 861,1,5.633802816901409e-4
6-2-2.txt 871,1,5.633802816901409e-4
6-3-1.txt 116,1,5.633802816901409e-4
6-3-1.txt 12,1,5.633802816901409e-4
6-3-1.txt 13,1,5.633802816901409e-4
6-3-1.txt 149,1,5.633802816901409e-4
6-3-1.txt 180,1,5.633802816901409e-4
6-3-1.txt 205,1,5.633802816901409e-4
6-3-1.txt 233,1,5.633802816901409e-4
6-3-1.txt 24,1,5.633802816901409e-4
6-3-1.txt 258,1,5.633802816901409e-4
6-3-1.txt 28,1,5.633802816901409e-4
6-3-1.txt 280,1,5.633802816901409e-4
6-3-1.txt 309,1,5.633802816901409e-4
6-3-1.txt 333,1,5.633802816901409e-4
6-3-1.txt 357,1,5.633802816901409e-4
6-3-1.txt 378,1,5.633802816901409e-4
6-3-1.txt 395,1,5.633802816901409e-4
6-3-1.txt 40,1,5.633802816901409e-4
6-3-1.txt 41,1,5.633802816901409e-4
6-3-1.txt 434,1,5.633802816901409e-4
6-3-1.txt 44,1,5.633802816901409e-4
6-3-1.txt 447,1,5.633802816901409e-4
6-3-1.txt 479,1,5.633802816901409e-4
6-3-1.txt 490,1,5.633802816901409e-4
6-3-1.txt 511,1,5.633802816901409e-4
6-3-1.txt 534,1,5.633802816901409e-4
6-3-1.txt 567,1,5.633802816901409e-4
6-3-1.txt 58,1,5.633802816901409e-4
6-3-1.txt 600,1,5.633802816901409e-4
6-3-1.txt 631,1,5.633802816901409e-4
6-3-1.txt 664,1,5.633802816901409e-4
6-3-1.txt 686,1,5.633802816901409e-4
6-3-1.txt 712,1,5.633802816901409e-4
6-3-1.txt 750,1,5.633802816901409e-4
6-3-1.txt 773,1,5.633802816901409e-4
6-3-1.txt 793,1,5.633802816901409e-4
6-3-1.txt 90,1,5.633802816901409e-4
6-3-2.txt 103,1,5.633802816901409e-4
6-3-2.txt 125,1,5.633802816901409e-4
6-3-2.txt 135,1,5.633802816901409e-4
6-3-2.txt 171,1,5.633802816901409e-4
6-3-2.txt 208,1,5.633802816901409e-4
6-3-2.txt 273,1,5.633802816901409e-4
6-3-2.txt 309,1,5.633802816901409e-4
6-3-2.txt 33,1,5.633802816901409e-4
6-3-2.txt 337,1,5.633802816901409e-4
6-3-2.txt 372,1,5.633802816901409e-4
6-3-2.txt 413,1,5.633802816901409e-4
6-3-2.txt 475,1,5.633802816901409e-4
6-3-2.txt 519,1,5.633802816901409e-4
6-3-2.txt 555,1,5.633802816901409e-4
6-3-2.txt 586,1,5.633802816901409e-4
6-3-2.txt 614,1,5.633802816901409e-4
6-3-2.txt 63,1,5.633802816901409e-4
6-3-2.txt 654,1,5.633802816901409e-4
6-3-2.txt 690,1,5.633802816901409e-4
6-3-2.txt 725,1,5.633802816901409e-4
6-3-2.txt 764,1,5.633802816901409e-4
6-3-2.txt 792,1,5.633802816901409e-4
6-3-2.txt 819,1,5.633802816901409e-4
6-3-2.txt 860,1,5.633802816901409e-4
6-4-1.txt 1023,1,5.633802816901409e-4
6-4-1.txt 105,1,5.633802816901409e-4
6-4-1.txt 1058,1,5.633802816901409e-4
6-4-1.txt 1062,1,5.633802816901409e-4
6-4-1.txt 1102,1,5.633802816901409e-4
6-4-1.txt 1128,1,5.633802816901409e-4
6-4-1.txt 1168,1,5.633802816901409e-4
6-4-1.txt 119,1,5.633802816901409e-4
6-4-1.txt 1201,1,5.633802816901409e-4
6-4-1.txt 1248,1,5.633802816901409e-4
6-4-1.txt 1249,1,5.633802816901409e-4
6-4-1.txt 135,1,5.633802816901409e-4
6-4-1.txt 14,1,5.633802816901409e-4
6-4-1.txt 15,1,5.633802816901409e-4
6-4-1.txt 150,1,5.633802816901409e-4
6-4-1.txt 184,1,5.633802816901409e-4
6-4-1.txt 210,1,5.633802816901409e-4
6-4-1.txt 238,1,5.633802816901409e-4
6-4-1.txt 26,1,5.633802816901409e-4
6-4-1.txt 265,1,5.633802816901409e-4
6-4-1.txt 28,1,5.633802816901409e-4
6-4-1.txt 294,1,5.633802816901409e-4
6-4-1.txt 30,1,5.633802816901409e-4
6-4-1.txt 332,1,5.633802816901409e-4
6-4-1.txt 374,1,5.633802816901409e-4
6-4-1.txt 410,1,5.633802816901409e-4
6-4-1.txt 455,1,5.633802816901409e-4
6-4-1.txt 47,1,5.633802816901409e-4
6-4-1.txt 495,1,5.633802816901409e-4
6-4-1.txt 523,1,5.633802816901409e-4
6-4-1.txt 546,1,5.633802816901409e-4
6-4-1.txt 55,1,5.633802816901409e-4
6-4-1.txt 58,1,5.633802816901409e-4
6-4-1.txt 612,1,5.633802816901409e-4
6-4-1.txt 644,1,5.633802816901409e-4
6-4-1.txt 65,1,5.633802816901409e-4
6-4-1.txt 685,1,5.633802816901409e-4
6-4-1.txt 714,1,5.633802816901409e-4
6-4-1.txt 72,1,5.633802816901409e-4
6-4-1.txt 751,1,5.633802816901409e-4
6-4-1.txt 769,1,5.633802816901409e-4
6-4-1.txt 804,1,5.633802816901409e-4
6-4-1.txt 839,1,5.633802816901409e-4
6-4-1.txt 86,1,5.633802816901409e-4
6-4-1.txt 870,1,5.633802816901409e-4
6-4-1.txt 909,1,5.633802816901409e-4
6-4-1.txt 93,1,5.633802816901409e-4
6-4-1.txt 940,1,5.633802816901409e-4
6-4-1.txt 981,1,5.633802816901409e-4
6-4-2.txt 1027,1,5.633802816901409e-4
6-4-2.txt 1066,1,5.633802816901409e-4
6-4-2.txt 108,1,5.633802816901409e-4
6-4-2.txt 1103,1,5.633802816901409e-4
6-4-2.txt 1149,1,5.633802816901409e-4
6-4-2.txt 1191,1,5.633802816901409e-4
6-4-2.txt 1202,1,5.633802816901409e-4
6-4-2.txt 151,1,5.633802816901409e-4
6-4-2.txt 194,1,5.633802816901409e-4
6-4-2.txt 276,1,5.633802816901409e-4
6-4-2.txt 3,1,5.633802816901409e-4
6-4-2.txt 314,1,5.633802816901409e-4
6-4-2.txt 336,1,5.633802816901409e-4
6-4-2.txt 35,1,5.633802816901409e-4
6-4-2.txt 383,1,5.633802816901409e-4
6-4-2.txt 422,1,5.633802816901409e-4
6-4-2.txt 424,1,5.633802816901409e-4
6-4-2.txt 458,1,5.633802816901409e-4
6-4-2.txt 494,1,5.633802816901409e-4
6-4-2.txt 534,1,5.633802816901409e-4
6-4-2.txt 569,1,5.633802816901409e-4
6-4-2.txt 599,1,5.633802816901409e-4
6-4-2.txt 643,1,5.633802816901409e-4
6-4-2.txt 675,1,5.633802816901409e-4
6-4-2.txt 707,1,5.633802816901409e-4
6-4-2.txt 72,1,5.633802816901409e-4
6-4-2.txt 751,1,5.633802816901409e-4
6-4-2.txt 780,1,5.633802816901409e-4
6-4-2.txt 822,1,5.633802816901409e-4
6-4-2.txt 869,1,5.633802816901409e-4
6-4-2.txt 898,1,5.633802816901409e-4
6-4-2.txt 936,1,5.633802816901409e-4
6-4-2.txt 962,1,5.633802816901409e-4
6-4-2.txt 988,1,5.633802816901409e-4
7-1-1.txt 1005,1,5.633802816901409e-4
7-1-1.txt 114,1,5.633802816901409e-4
7-1-1.txt 232,1,5.633802816901409e-4
7-1-1.txt 285,1,5.633802816901409e-4
7-1-1.txt 31,1,5.633802816901409e-4
7-1-1.txt 311,1,5.633802816901409e-4
7-1-1.txt 365,1,5.633802816901409e-4
7-1-1.txt 411,1,5.633802816901409e-4
7-1-1.txt 457,1,5.633802816901409e-4
7-1-1.txt 488,1,5.633802816901409e-4
7-1-1.txt 516,1,5.633802816901409e-4
7-1-1.txt 542,1,5.633802816901409e-4
7-1-1.txt 611,1,5.633802816901409e-4
7-1-1.txt 643,1,5.633802816901409e-4
7-1-1.txt 684,1,5.633802816901409e-4
7-1-1.txt 714,1,5.633802816901409e-4
7-1-1.txt 75,1,5.633802816901409e-4
7-1-1.txt 837,1,5.633802816901409e-4
7-1-1.txt 876,1,5.633802816901409e-4
7-1-1.txt 89,1,5.633802816901409e-4
7-1-1.txt 891,1,5.633802816901409e-4
7-1-1.txt 935,1,5.633802816901409e-4
7-1-1.txt 974,1,5.633802816901409e-4
7-1-2.txt 1043,1,5.633802816901409e-4
7-1-2.txt 147,1,5.633802816901409e-4
7-1-2.txt 186,1,5.633802816901409e-4
7-1-2.txt 225,1,5.633802816901409e-4
7-1-2.txt 257,1,5.633802816901409e-4
7-1-2.txt 300,1,5.633802816901409e-4
7-1-2.txt 339,1,5.633802816901409e-4
7-1-2.txt 37,1,5.633802816901409e-4
7-1-2.txt 378,1,5.633802816901409e-4
7-1-2.txt 420,1,5.633802816901409e-4
7-1-2.txt 448,1,5.633802816901409e-4
7-1-2.txt 508,1,5.633802816901409e-4
7-1-2.txt 532,1,5.633802816901409e-4
7-1-2.txt 567,1,5.633802816901409e-4
7-1-2.txt 594,1,5.633802816901409e-4
7-1-2.txt 621,1,5.633802816901409e-4
7-1-2.txt 680,1,5.633802816901409e-4
7-1-2.txt 69,1,5.633802816901409e-4
7-1-2.txt 724,1,5.633802816901409e-4
7-1-2.txt 755,1,5.633802816901409e-4
7-1-2.txt 774,1,5.633802816901409e-4
7-1-2.txt 794,1,5.633802816901409e-4
7-1-2.txt 836,1,5.633802816901409e-4
7-1-2.txt 881,1,5.633802816901409e-4
7-1-2.txt 917,1,5.633802816901409e-4
7-1-2.txt 941,1,5.633802816901409e-4
7-1-2.txt 965,1,5.633802816901409e-4
7-1-3.txt 1026,1,5.633802816901409e-4
7-1-3.txt 150,1,5.633802816901409e-4
7-1-3.txt 187,1,5.633802816901409e-4
7-1-3.txt 218,1,5.633802816901409e-4
7-1-3.txt 257,1,5.633802816901409e-4
7-1-3.txt 271,1,5.633802816901409e-4
7-1-3.txt 29,1,5.633802816901409e-4
7-1-3.txt 296,1,5.633802816901409e-4
7-1-3.txt 389,1,5.633802816901409e-4
7-1-3.txt 420,1,5.633802816901409e-4
7-1-3.txt 453,1,5.633802816901409e-4
7-1-3.txt 493,1,5.633802816901409e-4
7-1-3.txt 559,1,5.633802816901409e-4
7-1-3.txt 585,1,5.633802816901409e-4
7-1-3.txt 627,1,5.633802816901409e-4
7-1-3.txt 660,1,5.633802816901409e-4
7-1-3.txt 809,1,5.633802816901409e-4
7-1-3.txt 899,1,5.633802816901409e-4
7-1-3.txt 946,1,5.633802816901409e-4
7-1-3.txt 976,1,5.633802816901409e-4
7-1-3.txt 991,1,5.633802816901409e-4
7-2-1.txt 1014,1,5.633802816901409e-4
7-2-1.txt 1096,1,5.633802816901409e-4
7-2-1.txt 1126,1,5.633802816901409e-4
7-2-1.txt 1145,1,5.633802816901409e-4
7-2-1.txt 12,1,5.633802816901409e-4
7-2-1.txt 14,1,5.633802816901409e-4
7-2-1.txt 168,1,5.633802816901409e-4
7-2-1.txt 207,1,5.633802816901409e-4
7-2-1.txt 238,1,5.633802816901409e-4
7-2-1.txt 386,1,5.633802816901409e-4
7-2-1.txt 482,1,5.633802816901409e-4
7-2-1.txt 555,1,5.633802816901409e-4
7-2-1.txt 588,1,5.633802816901409e-4
7-2-1.txt 67,1,5.633802816901409e-4
7-2-1.txt 693,1,5.633802816901409e-4
7-2-1.txt 829,1,5.633802816901409e-4
7-2-1.txt 868,1,5.633802816901409e-4
7-2-1.txt 905,1,5.633802816901409e-4
7-2-1.txt 984,1,5.633802816901409e-4
7-2-2.txt 1018,1,5.633802816901409e-4
7-2-2.txt 102,1,5.633802816901409e-4
7-2-2.txt 1114,1,5.633802816901409e-4
7-2-2.txt 1143,1,5.633802816901409e-4
7-2-2.txt 1168,1,5.633802816901409e-4
7-2-2.txt 1185,1,5.633802816901409e-4
7-2-2.txt 1187,1,5.633802816901409e-4
7-2-2.txt 139,1,5.633802816901409e-4
7-2-2.txt 211,1,5.633802816901409e-4
7-2-2.txt 234,1,5.633802816901409e-4
7-2-2.txt 280,1,5.633802816901409e-4
7-2-2.txt 298,1,5.633802816901409e-4
7-2-2.txt 348,1,5.633802816901409e-4
7-2-2.txt 378,1,5.633802816901409e-4
7-2-2.txt 440,1,5.633802816901409e-4
7-2-2.txt 471,1,5.633802816901409e-4
7-2-2.txt 487,1,5.633802816901409e-4
7-2-2.txt 520,1,5.633802816901409e-4
7-2-2.txt 561,1,5.633802816901409e-4
7-2-2.txt 6,1,5.633802816901409e-4
7-2-2.txt 62,1,5.633802816901409e-4
7-2-2.txt 643,1,5.633802816901409e-4
7-2-2.txt 662,1,5.633802816901409e-4
7-2-2.txt 688,1,5.633802816901409e-4
7-2-2.txt 729,1,5.633802816901409e-4
7-2-2.txt 769,1,5.633802816901409e-4
7-2-2.txt 804,1,5.633802816901409e-4
7-2-2.txt 843,1,5.633802816901409e-4
7-2-2.txt 889,1,5.633802816901409e-4
7-2-2.txt 928,1,5.633802816901409e-4
7-2-2.txt 981,1,5.633802816901409e-4
7-3-1.txt 1054,1,5.633802816901409e-4
7-3-1.txt 1114,1,5.633802816901409e-4
7-3-1.txt 1152,1,5.633802816901409e-4
7-3-1.txt 118,1,5.633802816901409e-4
7-3-1.txt 12,1,5.633802816901409e-4
7-3-1.txt 1200,1,5.633802816901409e-4
7-3-1.txt 1240,1,5.633802816901409e-4
7-3-1.txt 1296,1,5.633802816901409e-4
7-3-1.txt 1326,1,5.633802816901409e-4
7-3-1.txt 134,1,5.633802816901409e-4
7-3-1.txt 1363,1,5.633802816901409e-4
7-3-1.txt 1405,1,5.633802816901409e-4
7-3-1.txt 1444,1,5.633802816901409e-4
7-3-1.txt 1497,1,5.633802816901409e-4
7-3-1.txt 1559,1,5.633802816901409e-4
7-3-1.txt 1625,1,5.633802816901409e-4
7-3-1.txt 168,1,5.633802816901409e-4
7-3-1.txt 1680,1,5.633802816901409e-4
7-3-1.txt 1692,1,5.633802816901409e-4
7-3-1.txt 1744,1,5.633802816901409e-4
7-3-1.txt 1784,1,5.633802816901409e-4
7-3-1.txt 187,1,5.633802816901409e-4
7-3-1.txt 260,1,5.633802816901409e-4
7-3-1.txt 278,1,5.633802816901409e-4
7-3-1.txt 311,1,5.633802816901409e-4
7-3-1.txt 369,1,5.633802816901409e-4
7-3-1.txt 401,1,5.633802816901409e-4
7-3-1.txt 438,1,5.633802816901409e-4
7-3-1.txt 48,1,5.633802816901409e-4
7-3-1.txt 480,1,5.633802816901409e-4
7-3-1.txt 523,1,5.633802816901409e-4
7-3-1.txt 573,1,5.633802816901409e-4
7-3-1.txt 619,1,5.633802816901409e-4
7-3-1.txt 662,1,5.633802816901409e-4
7-3-1.txt 802,1,5.633802816901409e-4
7-3-1.txt 82,1,5.633802816901409e-4
7-3-1.txt 844,1,5.633802816901409e-4
7-3-1.txt 880,1,5.633802816901409e-4
7-3-1.txt 920,1,5.633802816901409e-4
7-3-1.txt 975,1,5.633802816901409e-4
7-4-1.txt 1026,1,5.633802816901409e-4
7-4-1.txt 1045,1,5.633802816901409e-4
7-4-1.txt 1063,1,5.633802816901409e-4
7-4-1.txt 1072,1,5.633802816901409e-4
7-4-1.txt 1113,1,5.633802816901409e-4
7-4-1.txt 1152,1,5.633802816901409e-4
7-4-1.txt 1178,1,5.633802816901409e-4
7-4-1.txt 12,1,5.633802816901409e-4
7-4-1.txt 1212,1,5.633802816901409e-4
7-4-1.txt 1250,1,5.633802816901409e-4
7-4-1.txt 1290,1,5.633802816901409e-4
7-4-1.txt 1353,1,5.633802816901409e-4
7-4-1.txt 1373,1,5.633802816901409e-4
7-4-1.txt 1399,1,5.633802816901409e-4
7-4-1.txt 1442,1,5.633802816901409e-4
7-4-1.txt 147,1,5.633802816901409e-4
7-4-1.txt 1473,1,5.633802816901409e-4
7-4-1.txt 1509,1,5.633802816901409e-4
7-4-1.txt 1546,1,5.633802816901409e-4
7-4-1.txt 1589,1,5.633802816901409e-4
7-4-1.txt 1627,1,5.633802816901409e-4
7-4-1.txt 190,1,5.633802816901409e-4
7-4-1.txt 228,1,5.633802816901409e-4
7-4-1.txt 264,1,5.633802816901409e-4
7-4-1.txt 305,1,5.633802816901409e-4
7-4-1.txt 348,1,5.633802816901409e-4
7-4-1.txt 427,1,5.633802816901409e-4
7-4-1.txt 46,1,5.633802816901409e-4
7-4-1.txt 480,1,5.633802816901409e-4
7-4-1.txt 522,1,5.633802816901409e-4
7-4-1.txt 564,1,5.633802816901409e-4
7-4-1.txt 616,1,5.633802816901409e-4
7-4-1.txt 671,1,5.633802816901409e-4
7-4-1.txt 705,1,5.633802816901409e-4
7-4-1.txt 71,1,5.633802816901409e-4
7-4-1.txt 742,1,5.633802816901409e-4
7-4-1.txt 8,1,5.633802816901409e-4
7-4-1.txt 825,1,5.633802816901409e-4
7-4-1.txt 863,1,5.633802816901409e-4
7-4-1.txt 900,1,5.633802816901409e-4
7-4-1.txt 942,1,5.633802816901409e-4
7-4-1.txt 97,1,5.633802816901409e-4
7-4-1.txt 986,1,5.633802816901409e-4
7-4-2.txt 1049,1,5.633802816901409e-4
7-4-2.txt 1125,1,5.633802816901409e-4
7-4-2.txt 1152,1,5.633802816901409e-4
7-4-2.txt 1211,1,5.633802816901409e-4
7-4-2.txt 1252,1,5.633802816901409e-4
7-4-2.txt 1309,1,5.633802816901409e-4
7-4-2.txt 132,1,5.633802816901409e-4
7-4-2.txt 1349,1,5.633802816901409e-4
7-4-2.txt 1388,1,5.633802816901409e-4
7-4-2.txt 1442,1,5.633802816901409e-4
7-4-2.txt 1492,1,5.633802816901409e-4
7-4-2.txt 1543,1,5.633802816901409e-4
7-4-2.txt 1571,1,5.633802816901409e-4
7-4-2.txt 1598,1,5.633802816901409e-4
7-4-2.txt 16,1,5.633802816901409e-4
7-4-2.txt 1623,1,5.633802816901409e-4
7-4-2.txt 1626,1,5.633802816901409e-4
7-4-2.txt 1631,1,5.633802816901409e-4
7-4-2.txt 165,1,5.633802816901409e-4
7-4-2.txt 199,1,5.633802816901409e-4
7-4-2.txt 2,1,5.633802816901409e-4
7-4-2.txt 247,1,5.633802816901409e-4
7-4-2.txt 298,1,5.633802816901409e-4
7-4-2.txt 351,1,5.633802816901409e-4
7-4-2.txt 384,1,5.633802816901409e-4
7-4-2.txt 416,1,5.633802816901409e-4
7-4-2.txt 460,1,5.633802816901409e-4
7-4-2.txt 49,1,5.633802816901409e-4
7-4-2.txt 514,1,5.633802816901409e-4
7-4-2.txt 562,1,5.633802816901409e-4
7-4-2.txt 603,1,5.633802816901409e-4
7-4-2.txt 644,1,5.633802816901409e-4
7-4-2.txt 686,1,5.633802816901409e-4
7-4-2.txt 724,1,5.633802816901409e-4
7-4-2.txt 771,1,5.633802816901409e-4
7-4-2.txt 809,1,5.633802816901409e-4
7-4-2.txt 843,1,5.633802816901409e-4
7-4-2.txt 85,1,5.633802816901409e-4
7-4-2.txt 887,1,5.633802816901409e-4
7-4-2.txt 912,1,5.633802816901409e-4
7-4-2.txt 942,1,5.633802816901409e-4
7-4-2.txt 982,1,5.633802816901409e-4
7-5-1.txt 101,1,5.633802816901409e-4
7-5-1.txt 1022,1,5.633802816901409e-4
7-5-1.txt 1076,1,5.633802816901409e-4
7-5-1.txt 1092,1,5.633802816901409e-4
7-5-1.txt 11,1,5.633802816901409e-4
7-5-1.txt 1139,1,5.633802816901409e-4
7-5-1.txt 1186,1,5.633802816901409e-4
7-5-1.txt 121,1,5.633802816901409e-4
7-5-1.txt 13,1,5.633802816901409e-4
7-5-1.txt 144,1,5.633802816901409e-4
7-5-1.txt 161,1,5.633802816901409e-4
7-5-1.txt 182,1,5.633802816901409e-4
7-5-1.txt 223,1,5.633802816901409e-4
7-5-1.txt 249,1,5.633802816901409e-4
7-5-1.txt 268,1,5.633802816901409e-4
7-5-1.txt 296,1,5.633802816901409e-4
7-5-1.txt 358,1,5.633802816901409e-4
7-5-1.txt 430,1,5.633802816901409e-4
7-5-1.txt 469,1,5.633802816901409e-4
7-5-1.txt 49,1,5.633802816901409e-4
7-5-1.txt 510,1,5.633802816901409e-4
7-5-1.txt 549,1,5.633802816901409e-4
7-5-1.txt 598,1,5.633802816901409e-4
7-5-1.txt 644,1,5.633802816901409e-4
7-5-1.txt 736,1,5.633802816901409e-4
7-5-1.txt 784,1,5.633802816901409e-4
7-5-1.txt 802,1,5.633802816901409e-4
7-5-1.txt 82,1,5.633802816901409e-4
7-5-1.txt 855,1,5.633802816901409e-4
7-5-1.txt 919,1,5.633802816901409e-4
7-5-1.txt 951,1,5.633802816901409e-4
7-5-1.txt 990,1,5.633802816901409e-4
7-5-2.txt 1034,1,5.633802816901409e-4
7-5-2.txt 1089,1,5.633802816901409e-4
7-5-2.txt 1153,1,5.633802816901409e-4
7-5-2.txt 1188,1,5.633802816901409e-4
7-5-2.txt 1209,1,5.633802816901409e-4
7-5-2.txt 1230,1,5.633802816901409e-4
7-5-2.txt 1237,1,5.633802816901409e-4
7-5-2.txt 134,1,5.633802816901409e-4
7-5-2.txt 162,1,5.633802816901409e-4
7-5-2.txt 2,1,5.633802816901409e-4
7-5-2.txt 206,1,5.633802816901409e-4
7-5-2.txt 259,1,5.633802816901409e-4
7-5-2.txt 338,1,5.633802816901409e-4
7-5-2.txt 354,1,5.633802816901409e-4
7-5-2.txt 394,1,5.633802816901409e-4
7-5-2.txt 432,1,5.633802816901409e-4
7-5-2.txt 477,1,5.633802816901409e-4
7-5-2.txt 52,1,5.633802816901409e-4
7-5-2.txt 527,1,5.633802816901409e-4
7-5-2.txt 571,1,5.633802816901409e-4
7-5-2.txt 610,1,5.633802816901409e-4
7-5-2.txt 653,1,5.633802816901409e-4
7-5-2.txt 707,1,5.633802816901409e-4
7-5-2.txt 754,1,5.633802816901409e-4
7-5-2.txt 796,1,5.633802816901409e-4
7-5-2.txt 827,1,5.633802816901409e-4
7-5-2.txt 84,1,5.633802816901409e-4
7-5-2.txt 856,1,5.633802816901409e-4
7-5-2.txt 892,1,5.633802816901409e-4
7-5-2.txt 927,1,5.633802816901409e-4
7-5-2.txt 976,1,5.633802816901409e-4
7-6-1.txt 1006,1,5.633802816901409e-4
7-6-1.txt 1056,1,5.633802816901409e-4
7-6-1.txt 1094,1,5.633802816901409e-4
7-6-1.txt 11,1,5.633802816901409e-4
7-6-1.txt 1123,1,5.633802816901409e-4
7-6-1.txt 116,1,5.633802816901409e-4
7-6-1.txt 1175,1,5.633802816901409e-4
7-6-1.txt 1212,1,5.633802816901409e-4
7-6-1.txt 1274,1,5.633802816901409e-4
7-6-1.txt 1328,1,5.633802816901409e-4
7-6-1.txt 1368,1,5.633802816901409e-4
7-6-1.txt 1407,1,5.633802816901409e-4
7-6-1.txt 1455,1,5.633802816901409e-4
7-6-1.txt 15,1,5.633802816901409e-4
7-6-1.txt 1502,1,5.633802816901409e-4
7-6-1.txt 153,1,5.633802816901409e-4
7-6-1.txt 1531,1,5.633802816901409e-4
7-6-1.txt 1564,1,5.633802816901409e-4
7-6-1.txt 1628,1,5.633802816901409e-4
7-6-1.txt 1677,1,5.633802816901409e-4
7-6-1.txt 1743,1,5.633802816901409e-4
7-6-1.txt 226,1,5.633802816901409e-4
7-6-1.txt 23,1,5.633802816901409e-4
7-6-1.txt 270,1,5.633802816901409e-4
7-6-1.txt 330,1,5.633802816901409e-4
7-6-1.txt 367,1,5.633802816901409e-4
7-6-1.txt 38,1,5.633802816901409e-4
7-6-1.txt 415,1,5.633802816901409e-4
7-6-1.txt 43,1,5.633802816901409e-4
7-6-1.txt 449,1,5.633802816901409e-4
7-6-1.txt 487,1,5.633802816901409e-4
7-6-1.txt 520,1,5.633802816901409e-4
7-6-1.txt 552,1,5.633802816901409e-4
7-6-1.txt 599,1,5.633802816901409e-4
7-6-1.txt 634,1,5.633802816901409e-4
7-6-1.txt 681,1,5.633802816901409e-4
7-6-1.txt 731,1,5.633802816901409e-4
7-6-1.txt 763,1,5.633802816901409e-4
7-6-1.txt 80,1,5.633802816901409e-4
7-6-1.txt 815,1,5.633802816901409e-4
7-6-1.txt 846,1,5.633802816901409e-4
7-6-1.txt 895,1,5.633802816901409e-4
7-6-1.txt 9,1,5.633802816901409e-4
7-6-1.txt 938,1,5.633802816901409e-4
7-6-1.txt 954,1,5.633802816901409e-4
7-6-2.txt 1050,1,5.633802816901409e-4
7-6-2.txt 1071,1,5.633802816901409e-4
7-6-2.txt 1111,1,5.633802816901409e-4
7-6-2.txt 1112,1,5.633802816901409e-4
7-6-2.txt 1258,1,5.633802816901409e-4
7-6-2.txt 1259,1,5.633802816901409e-4
7-6-2.txt 1393,1,5.633802816901409e-4
7-6-2.txt 1453,1,5.633802816901409e-4
7-6-2.txt 1500,1,5.633802816901409e-4
7-6-2.txt 1543,1,5.633802816901409e-4
7-6-2.txt 1587,1,5.633802816901409e-4
7-6-2.txt 1625,1,5.633802816901409e-4
7-6-2.txt 1683,1,5.633802816901409e-4
7-6-2.txt 1724,1,5.633802816901409e-4
7-6-2.txt 1758,1,5.633802816901409e-4
7-6-2.txt 1789,1,5.633802816901409e-4
7-6-2.txt 2,1,5.633802816901409e-4
7-6-2.txt 330,1,5.633802816901409e-4
7-6-2.txt 38,1,5.633802816901409e-4
